caseid,label,name,order,timestamp
1,normal,Activity A,1,
1,normal,Activity AT,2,
1,normal,Activity AX,3,
1,normal,Activity AU,4,
1,normal,Activity B,5,
2,normal,Activity A,1,
2,normal,Activity L,2,
2,normal,Activity P,3,
2,normal,Activity Q,4,
2,normal,Activity M,5,
2,normal,Activity R,6,
2,normal,Activity W,7,
2,normal,Activity Y,8,
2,normal,Activity X,9,
2,normal,Activity S,10,
2,normal,Activity B,11,
3,normal,Activity A,1,
3,normal,Activity L,2,
3,normal,Activity O,3,
3,normal,Activity M,4,
3,normal,Activity R,5,
3,normal,Activity V,6,
3,normal,Activity S,7,
3,normal,Activity B,8,
4,normal,Activity A,1,
4,normal,Activity L,2,
4,normal,Activity O,3,
4,normal,Activity M,4,
4,normal,Activity R,5,
4,normal,Activity AC,6,
4,normal,Activity AH,7,
4,normal,Activity AD,8,
4,normal,Activity S,9,
4,normal,Activity B,10,
5,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 1}}",Activity A,1,
5,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 1}}",Activity M,2,
5,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 1}}",Activity L,3,
5,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 1}}",Activity P,4,
5,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 1}}",Activity Q,5,
5,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 1}}",Activity R,6,
5,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 1}}",Activity W,7,
5,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 1}}",Activity Z,8,
5,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 1}}",Activity X,9,
5,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 1}}",Activity S,10,
5,"{'anomaly': 'Early', 'attr': {'shift_from': 5, 'shift_to': 1, 'size': 1}}",Activity B,11,
6,normal,Activity A,1,
6,normal,Activity L,2,
6,normal,Activity N,3,
6,normal,Activity M,4,
6,normal,Activity R,5,
6,normal,Activity V,6,
6,normal,Activity S,7,
6,normal,Activity B,8,
7,normal,Activity A,1,
7,normal,Activity L,2,
7,normal,Activity O,3,
7,normal,Activity M,4,
7,normal,Activity R,5,
7,normal,Activity W,6,
7,normal,Activity AB,7,
7,normal,Activity X,8,
7,normal,Activity S,9,
7,normal,Activity B,10,
8,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 1}}",Activity A,1,
8,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 1}}",Activity E,2,
8,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 1}}",Activity I,3,
8,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 1}}",Activity F,4,
8,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 1}}",Activity J,5,
8,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 1}}",Activity K,6,
8,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity C', 'timestamp': None}, {'attributes': {}, 'name': 'Activity D', 'timestamp': None}], 'start': 1}}",Activity B,7,
9,normal,Activity A,1,
9,normal,Activity L,2,
9,normal,Activity O,3,
9,normal,Activity M,4,
9,normal,Activity R,5,
9,normal,Activity V,6,
9,normal,Activity S,7,
9,normal,Activity B,8,
10,normal,Activity A,1,
10,normal,Activity L,2,
10,normal,Activity O,3,
10,normal,Activity M,4,
10,normal,Activity R,5,
10,normal,Activity T,6,
10,normal,Activity U,7,
