caseid,label,name,order,timestamp
1,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity A,1,
1,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity C,2,
1,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity H,3,
1,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity D,4,
1,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity I,5,
1,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity A,6,
1,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity C,7,
1,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity L,8,
1,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity J,9,
1,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}, {'attributes': {}, 'name': 'Activity C', 'timestamp': None}], 'size': 2, 'start': 5}}",Activity B,10,
2,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity W,1,
2,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity A,2,
2,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity O,3,
2,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity U,4,
2,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity V,5,
2,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity P,6,
2,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 0, 'size': 1}}",Activity B,7,
3,normal,Activity A,1,
3,normal,Activity Z,2,
3,normal,Activity AA,3,
3,normal,Activity AE,4,
3,normal,Activity AB,5,
3,normal,Activity B,6,
4,normal,Activity A,1,
4,normal,Activity O,2,
4,normal,Activity S,3,
4,normal,Activity T,4,
4,normal,Activity P,5,
4,normal,Activity B,6,
5,normal,Activity A,1,
5,normal,Activity C,2,
5,normal,Activity E,3,
5,normal,Activity D,4,
5,normal,Activity I,5,
5,normal,Activity K,6,
5,normal,Activity J,7,
5,normal,Activity B,8,
6,normal,Activity A,1,
6,normal,Activity Y,2,
6,normal,Activity B,3,
7,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity W', 'timestamp': None}, {'attributes': {}, 'name': 'Activity V', 'timestamp': None}], 'start': 3}}",Activity A,1,
7,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity W', 'timestamp': None}, {'attributes': {}, 'name': 'Activity V', 'timestamp': None}], 'start': 3}}",Activity O,2,
7,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity W', 'timestamp': None}, {'attributes': {}, 'name': 'Activity V', 'timestamp': None}], 'start': 3}}",Activity U,3,
7,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity W', 'timestamp': None}, {'attributes': {}, 'name': 'Activity V', 'timestamp': None}], 'start': 3}}",Activity P,4,
7,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity W', 'timestamp': None}, {'attributes': {}, 'name': 'Activity V', 'timestamp': None}], 'start': 3}}",Activity B,5,
8,normal,Activity A,1,
8,normal,Activity O,2,
8,normal,Activity Q,3,
8,normal,Activity R,4,
8,normal,Activity P,5,
8,normal,Activity B,6,
9,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity A,1,
9,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity AA,2,
9,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity AF,3,
9,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity Z,4,
9,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity AB,5,
9,"{'anomaly': 'Early', 'attr': {'shift_from': 4, 'shift_to': 1, 'size': 2}}",Activity B,6,
10,normal,Activity A,1,
10,normal,Activity Y,2,
10,normal,Activity B,3,
11,normal,Activity A,1,
11,normal,Activity Y,2,
11,normal,Activity B,3,
12,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity A,1,
12,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Random activity 16,2,
12,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity O,3,
12,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity S,4,
12,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity T,5,
12,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Random activity 25,6,
12,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity P,7,
12,"{'anomaly': 'Insert', 'attr': {'indices': [1, 5]}}",Activity B,8,
13,"{'anomaly': 'Early', 'attr': {'shift_from': 7, 'shift_to': 4, 'size': 1}}",Activity A,1,
13,"{'anomaly': 'Early', 'attr': {'shift_from': 7, 'shift_to': 4, 'size': 1}}",Activity C,2,
13,"{'anomaly': 'Early', 'attr': {'shift_from': 7, 'shift_to': 4, 'size': 1}}",Activity E,3,
13,"{'anomaly': 'Early', 'attr': {'shift_from': 7, 'shift_to': 4, 'size': 1}}",Activity D,4,
13,"{'anomaly': 'Early', 'attr': {'shift_from': 7, 'shift_to': 4, 'size': 1}}",Activity J,5,
13,"{'anomaly': 'Early', 'attr': {'shift_from': 7, 'shift_to': 4, 'size': 1}}",Activity I,6,
13,"{'anomaly': 'Early', 'attr': {'shift_from': 7, 'shift_to': 4, 'size': 1}}",Activity K,7,
13,"{'anomaly': 'Early', 'attr': {'shift_from': 7, 'shift_to': 4, 'size': 1}}",Activity B,8,
14,normal,Activity A,1,
14,normal,Activity Y,2,
14,normal,Activity B,3,
15,"{'anomaly': 'Insert', 'attr': {'indices': [1]}}",Activity A,1,
15,"{'anomaly': 'Insert', 'attr': {'indices': [1]}}",Random activity 4,2,
15,"{'anomaly': 'Insert', 'attr': {'indices': [1]}}",Activity Y,3,
15,"{'anomaly': 'Insert', 'attr': {'indices': [1]}}",Activity B,4,
16,normal,Activity A,1,
16,normal,Activity C,2,
16,normal,Activity E,3,
16,normal,Activity D,4,
16,normal,Activity I,5,
16,normal,Activity L,6,
16,normal,Activity J,7,
16,normal,Activity B,8,
17,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}], 'start': 0}}",Activity Y,1,
17,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {}, 'name': 'Activity A', 'timestamp': None}], 'start': 0}}",Activity B,2,
18,normal,Activity A,1,
18,normal,Activity O,2,
18,normal,Activity U,3,
18,normal,Activity W,4,
18,normal,Activity V,5,
18,normal,Activity P,6,
18,normal,Activity B,7,
19,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Random activity 7,1,
19,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Activity A,2,
19,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Activity Y,3,
19,"{'anomaly': 'Insert', 'attr': {'indices': [0]}}",Activity B,4,
20,normal,Activity A,1,
20,normal,Activity O,2,
20,normal,Activity U,3,
20,normal,Activity X,4,
20,normal,Activity V,5,
20,normal,Activity P,6,
20,normal,Activity B,7,
21,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity I', 'timestamp': None}, {'attributes': {}, 'name': 'Activity K', 'timestamp': None}], 'start': 4}}",Activity A,1,
21,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity I', 'timestamp': None}, {'attributes': {}, 'name': 'Activity K', 'timestamp': None}], 'start': 4}}",Activity C,2,
21,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity I', 'timestamp': None}, {'attributes': {}, 'name': 'Activity K', 'timestamp': None}], 'start': 4}}",Activity E,3,
21,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity I', 'timestamp': None}, {'attributes': {}, 'name': 'Activity K', 'timestamp': None}], 'start': 4}}",Activity D,4,
21,"{'anomaly': 'SkipSequence', 'attr': {'size': 2, 'skipped': [{'attributes': {}, 'name': 'Activity I', 'timestamp': None}, {'attributes': {}, 'name': 'Activity K', 'timestamp': None}], 'start': 4}}",Activity J,5,
